Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan
2017-05-02,3080.714,2029.31,268.446,50.656,224.016,69.633,19.647,105.026,47.0,26.287,130.758,68.791,272.96,35.133,37.243,147.891,209.796,80.015,260.682,98.027,114.64,836.342,121.221,20.188,54.485,84.652,147.504,120.068,40.284,284.094,138.166,97.688,35.491,160.089,70.352,748.761,106.114,44.366,30.29,392.48
2017-05-03,3081.499,2029.31,268.449,50.656,224.017,69.633,19.648,105.028,47.0,26.288,130.763,68.791,272.96,35.134,37.248,147.892,209.804,80.018,260.715,98.03,114.643,836.369,121.222,20.188,54.49,84.668,147.505,120.069,40.284,284.088,138.166,97.688,35.489,160.088,70.352,748.742,106.078,44.365,30.29,392.473
2017-05-04,3081.971,2029.319,268.458,50.656,224.019,69.633,19.648,105.03,47.0,26.288,130.768,68.797,272.962,35.135,37.249,147.894,209.885,80.022,260.73,98.036,114.644,836.373,121.222,20.189,54.499,84.669,147.52,120.074,40.284,284.081,138.165,97.688,35.485,160.083,70.352,748.727,106.03,44.365,30.29,392.472
2017-05-05,3082.038,2029.345,268.459,50.656,224.02,69.634,19.649,105.032,47.0,26.288,130.776,68.8,272.963,35.137,37.251,147.895,209.912,80.024,260.748,98.037,114.652,836.378,121.223,20.189,54.506,84.671,147.521,120.08,40.283,284.077,138.164,97.688,35.484,160.078,70.352,748.721,105.98,44.365,30.289,392.47
2017-05-06,3082.211,2029.346,268.466,50.657,224.02,69.634,19.649,105.034,47.0,26.288,130.793,68.803,272.973,35.14,37.251,147.895,209.913,80.032,260.772,98.043,114.657,836.393,121.224,20.19,54.513,84.673,147.527,120.082,40.282,284.073,138.163,97.687,35.483,160.073,70.352,748.691,105.974,44.365,30.289,392.469
2017-05-07,3082.524,2029.347,268.479,50.657,224.02,69.634,19.649,105.034,47.0,26.289,130.797,68.804,272.989,35.142,37.254,147.899,209.919,80.033,260.784,98.044,114.66,836.412,121.233,20.191,54.513,84.676,147.528,120.083,40.282,284.071,138.163,97.687,35.481,160.072,70.352,748.691,105.97,44.365,30.288,392.467
2017-05-08,3082.539,2029.369,268.509,50.657,224.02,69.634,19.65,105.034,47.0,26.289,130.801,68.807,272.989,35.146,37.255,147.902,209.919,80.039,260.786,98.046,114.662,836.454,121.233,20.192,54.515,84.676,147.538,120.086,40.28,284.07,138.162,97.687,35.481,160.069,70.352,748.677,105.97,44.365,30.284,392.466
2017-05-09,3083.217,2029.378,268.512,50.657,224.022,69.634,19.65,105.038,47.0,26.289,130.804,68.815,273.034,35.146,37.256,147.911,209.923,80.042,260.796,98.056,114.666,836.493,121.254,20.192,54.516,84.68,147.554,120.087,40.279,284.063,138.158,97.687,35.48,160.066,70.352,748.663,105.969,44.365,30.284,392.464
2017-05-10,3083.614,2029.383,268.534,50.657,224.023,69.635,19.65,105.043,47.0,26.289,130.824,68.815,273.039,35.148,37.261,147.912,209.931,80.046,260.797,98.056,114.672,836.507,121.258,20.192,54.517,84.691,147.564,120.093,40.278,284.053,138.158,97.687,35.479,160.06,70.351,748.65,105.96,44.364,30.284,392.461
2017-05-11,3083.643,2029.411,268.551,50.657,224.023,69.635,19.65,105.043,47.0,26.29,130.826,68.82,273.047,35.148,37.262,147.915,209.949,80.058,260.807,98.069,114.673,836.563,121.258,20.192,54.523,84.699,147.572,120.096,40.277,284.053,138.157,97.686,35.478,160.058,70.35,748.647,105.938,44.364,30.284,392.458
2017-05-12,3083.792,2029.42,268.564,50.658,224.025,69.636,19.651,105.044,47.0,26.29,130.826,68.824,273.048,35.149,37.264,147.917,209.963,80.059,260.814,98.07,114.677,836.566,121.259,20.193,54.529,84.701,147.573,120.096,40.277,284.049,138.152,97.686,35.478,160.055,70.35,748.632,105.932,44.364,30.283,392.452
2017-05-13,3083.92,2029.462,268.566,50.658,224.025,69.636,19.651,105.044,47.0,26.291,130.828,68.826,273.053,35.15,37.264,147.926,209.982,80.06,260.815,98.071,114.712,836.58,121.26,20.195,54.532,84.703,147.578,120.102,40.277,284.039,138.151,97.686,35.477,160.054,70.35,748.604,105.921,44.364,30.282,392.444
2017-05-14,3084.067,2029.485,268.568,50.658,224.025,69.636,19.651,105.045,47.0,26.291,130.832,68.828,273.055,35.153,37.265,147.927,209.983,80.062,260.825,98.084,114.713,836.649,121.261,20.196,54.533,84.705,147.585,120.103,40.277,284.036,138.151,97.686,35.474,160.052,70.35,748.577,105.907,44.364,30.28,392.438
2017-05-15,3084.328,2029.491,268.574,50.659,224.026,69.636,19.652,105.046,47.0,26.293,130.838,68.83,273.055,35.156,37.266,147.928,209.986,80.068,260.941,98.107,114.713,836.677,121.265,20.196,54.534,84.707,147.594,120.103,40.275,284.035,138.151,97.685,35.469,160.05,70.35,748.547,105.884,44.362,30.279,392.422
2017-05-16,3084.36,2029.493,268.583,50.659,224.027,69.636,19.652,105.047,47.0,26.294,130.842,68.831,273.055,35.157,37.267,147.932,210.007,80.084,261.0,98.11,114.725,836.701,121.265,20.196,54.538,84.707,147.597,120.107,40.273,284.035,138.151,97.685,35.468,160.046,70.35,748.542,105.874,44.361,30.279,392.414
2017-05-17,3084.563,2029.499,268.585,50.66,224.029,69.637,19.652,105.048,47.0,26.294,130.844,68.831,273.057,35.157,37.268,147.934,210.009,80.089,261.005,98.118,114.73,836.77,121.269,20.197,54.54,84.71,147.604,120.107,40.27,284.024,138.151,97.684,35.464,160.044,70.35,748.535,105.873,44.361,30.279,392.41
2017-05-18,3085.039,2029.521,268.587,50.66,224.031,69.637,19.652,105.048,47.0,26.295,130.845,68.834,273.057,35.164,37.27,147.941,210.036,80.093,261.008,98.125,114.732,836.776,121.269,20.198,54.543,84.715,147.615,120.107,40.269,284.021,138.15,97.684,35.463,160.042,70.349,748.528,105.847,44.361,30.276,392.401
2017-05-19,3085.448,2029.527,268.603,50.66,224.032,69.637,19.653,105.05,47.0,26.296,130.851,68.838,273.058,35.167,37.27,147.942,210.051,80.102,261.01,98.131,114.737,836.785,121.272,20.198,54.549,84.717,147.616,120.109,40.268,284.014,138.149,97.684,35.459,160.038,70.349,748.482,105.845,44.361,30.275,392.398
2017-05-20,3085.607,2029.584,268.626,50.661,224.035,69.637,19.653,105.051,47.0,26.296,130.857,68.838,273.065,35.171,37.27,147.948,210.052,80.104,261.044,98.134,114.747,836.795,121.274,20.199,54.551,84.719,147.631,120.111,40.265,284.014,138.148,97.684,35.454,160.034,70.349,748.456,105.845,44.361,30.274,392.392
2017-05-21,3085.817,2029.585,268.631,50.661,224.035,69.637,19.653,105.052,47.0,26.297,130.864,68.842,273.074,35.173,37.27,147.949,210.055,80.112,261.076,98.137,114.765,837.087,121.275,20.199,54.555,84.72,147.631,120.112,40.264,284.013,138.148,97.683,35.451,160.031,70.348,748.455,105.842,44.359,30.273,392.388
2017-05-22,3085.848,2029.614,268.638,50.661,224.035,69.637,19.654,105.056,47.0,26.298,130.873,68.848,273.078,35.174,37.273,147.951,210.057,80.113,261.094,98.138,114.778,837.103,121.276,20.2,54.555,84.725,147.634,120.121,40.263,283.998,138.148,97.682,35.45,160.019,70.348,748.451,105.796,44.359,30.273,392.386
2017-05-23,3086.005,2029.623,268.649,50.661,224.035,69.637,19.654,105.057,47.0,26.298,130.879,68.849,273.08,35.181,37.276,147.952,210.106,80.115,261.102,98.146,114.793,837.105,121.285,20.201,54.558,84.729,147.644,120.121,40.263,283.998,138.148,97.681,35.443,160.017,70.348,748.418,105.793,44.359,30.273,392.382
2017-05-24,3086.079,2029.631,268.662,50.661,224.036,69.637,19.654,105.057,47.0,26.298,130.896,68.851,273.085,35.183,37.277,147.956,210.116,80.124,261.106,98.152,114.793,837.119,121.287,20.201,54.563,84.747,147.653,120.122,40.263,283.995,138.148,97.681,35.442,160.013,70.347,748.405,105.793,44.359,30.273,392.381
2017-05-25,3086.326,2029.633,268.664,50.662,224.036,69.638,19.655,105.058,47.0,26.298,130.9,68.854,273.104,35.183,37.278,147.959,210.123,80.139,261.107,98.156,114.797,837.127,121.287,20.201,54.568,84.748,147.693,120.123,40.263,283.994,138.146,97.681,35.441,160.013,70.347,748.396,105.764,44.358,30.273,392.38
2017-05-26,3086.327,2029.666,268.684,50.662,224.036,69.638,19.655,105.06,47.0,26.299,130.9,68.857,273.145,35.187,37.279,147.96,210.136,80.148,261.107,98.16,114.797,837.294,121.292,20.202,54.569,84.75,147.695,120.125,40.263,283.993,138.145,97.681,35.437,160.013,70.347,748.395,105.743,44.358,30.272,392.38
2017-05-27,3086.721,2029.673,268.693,50.662,224.037,69.638,19.655,105.065,47.0,26.299,130.925,68.859,273.158,35.189,37.279,147.961,210.146,80.152,261.12,98.165,114.799,837.412,121.295,20.203,54.57,84.751,147.696,120.13,40.262,283.957,138.145,97.681,35.436,160.006,70.347,748.382,105.729,44.358,30.272,392.374
2017-05-28,3086.906,2029.716,268.722,50.662,224.039,69.638,19.655,105.066,47.0,26.3,130.93,68.859,273.166,35.189,37.279,147.966,210.15,80.157,261.126,98.168,114.811,837.58,121.309,20.203,54.571,84.763,147.696,120.131,40.26,283.951,138.143,97.681,35.435,160.003,70.346,748.373,105.724,44.358,30.271,392.372
2017-05-29,3087.062,2029.717,268.746,50.663,224.039,69.638,19.656,105.07,47.0,26.3,130.937,68.86,273.185,35.192,37.28,147.967,210.154,80.164,261.128,98.169,114.836,837.628,121.309,20.204,54.573,84.767,147.698,120.131,40.259,283.947,138.143,97.681,35.431,160.001,70.346,748.343,105.677,44.357,30.271,392.372
2017-05-30,3087.134,2029.717,268.747,50.663,224.04,69.638,19.656,105.072,47.0,26.301,130.949,68.86,273.186,35.193,37.28,147.969,210.165,80.177,261.154,98.171,114.847,837.643,121.314,20.204,54.574,84.771,147.7,120.138,40.259,283.946,138.141,97.68,35.43,160.001,70.346,748.323,105.677,44.357,30.269,392.369
2017-05-31,3087.509,2029.723,268.765,50.663,224.04,69.638,19.656,105.075,47.0,26.302,130.973,68.861,273.194,35.196,37.281,147.972,210.168,80.178,261.19,98.179,114.85,837.72,121.316,20.204,54.58,84.775,147.707,120.138,40.259,283.946,138.141,97.68,35.43,159.996,70.346,748.298,105.676,44.356,30.269,392.334
2017-06-01,3087.672,2029.726,268.773,50.663,224.041,69.639,19.656,105.076,47.0,26.302,130.983,68.863,273.197,35.197,37.281,147.978,210.17,80.184,261.2,98.182,114.863,837.73,121.316,20.205,54.582,84.779,147.708,120.141,40.258,283.943,138.141,97.679,35.429,159.991,70.345,748.295,105.67,44.356,30.268,392.33
2017-06-02,3088.39,2029.729,268.778,50.664,224.041,69.639,19.657,105.076,47.0,26.302,130.991,68.863,273.209,35.199,37.282,147.98,210.223,80.185,261.204,98.186,114.87,837.742,121.317,20.206,54.585,84.788,147.709,120.144,40.257,283.934,138.14,97.678,35.428,159.984,70.345,748.292,105.664,44.356,30.268,392.322
2017-06-03,3088.648,2029.742,268.785,50.664,224.041,69.639,19.657,105.076,47.0,26.304,130.992,68.866,273.223,35.2,37.282,147.988,210.239,80.198,261.23,98.187,114.886,837.743,121.324,20.208,54.588,84.796,147.716,120.144,40.256,283.934,138.14,97.677,35.428,159.983,70.344,748.267,105.659,44.356,30.266,392.315
2017-06-04,3088.768,2029.755,268.792,50.664,224.043,69.64,19.657,105.077,47.0,26.305,131.012,68.868,273.226,35.201,37.283,147.993,210.241,80.207,261.234,98.188,114.903,837.774,121.327,20.208,54.589,84.798,147.716,120.147,40.256,283.924,138.136,97.676,35.426,159.98,70.344,748.26,105.656,44.356,30.266,392.312
2017-06-05,3089.47,2029.78,268.794,50.664,224.044,69.64,19.657,105.079,47.0,26.305,131.018,68.87,273.23,35.203,37.284,147.995,210.295,80.21,261.24,98.195,114.919,837.786,121.329,20.209,54.594,84.801,147.718,120.147,40.255,283.923,138.136,97.676,35.424,159.978,70.344,748.226,105.653,44.355,30.265,392.304
2017-06-06,3089.487,2029.781,268.795,50.664,224.044,69.64,19.657,105.081,47.0,26.306,131.03,68.87,273.236,35.204,37.284,148.002,210.306,80.218,261.247,98.196,114.919,837.846,121.333,20.209,54.595,84.803,147.741,120.154,40.254,283.923,138.135,97.676,35.42,159.97,70.343,748.208,105.641,44.355,30.265,392.304
2017-06-07,3090.607,2029.783,268.818,50.665,224.044,69.64,19.658,105.083,47.0,26.306,131.032,68.871,273.238,35.204,37.286,148.004,210.31,80.223,261.258,98.198,114.922,837.958,121.335,20.21,54.597,84.809,147.746,120.156,40.254,283.906,138.135,97.676,35.419,159.969,70.342,748.197,105.616,44.355,30.263,392.299
2017-06-08,3091.002,2029.801,268.818,50.665,224.045,69.641,19.658,105.083,47.0,26.306,131.043,68.876,273.244,35.205,37.287,148.009,210.312,80.237,261.271,98.201,114.927,837.96,121.34,20.212,54.6,84.814,147.747,120.158,40.253,283.906,138.135,97.676,35.414,159.966,70.342,748.172,105.578,44.355,30.263,392.288
2017-06-09,3091.014,2029.814,268.835,50.665,224.045,69.641,19.658,105.083,47.0,26.306,131.046,68.876,273.25,35.21,37.287,148.012,210.313,80.24,261.273,98.203,114.928,838.006,121.34,20.213,54.607,84.821,147.748,120.158,40.253,283.891,138.134,97.675,35.413,159.959,70.342,748.16,105.577,44.355,30.263,392.287
2017-06-10,3091.321,2029.831,268.865,50.665,224.045,69.641,19.659,105.084,47.0,26.306,131.049,68.879,273.254,35.211,37.29,148.016,210.322,80.25,261.283,98.215,114.94,838.018,121.342,20.213,54.616,84.822,147.75,120.16,40.252,283.89,138.133,97.673,35.409,159.95,70.341,748.155,105.56,44.354,30.262,392.285
2017-06-11,3091.344,2029.847,268.867,50.665,224.046,69.641,19.659,105.085,47.0,26.308,131.051,68.88,273.257,35.216,37.293,148.023,210.328,80.262,261.283,98.231,114.947,838.048,121.345,20.214,54.623,84.825,147.756,120.16,40.251,283.89,138.131,97.673,35.403,159.947,70.341,748.129,105.552,44.353,30.262,392.281
2017-06-12,3091.728,2029.868,268.913,50.665,224.047,69.642,19.659,105.085,47.0,26.308,131.068,68.895,273.259,35.217,37.294,148.03,210.33,80.264,261.286,98.233,114.951,838.067,121.352,20.214,54.625,84.828,147.76,120.167,40.25,283.885,138.131,97.673,35.4,159.938,70.34,748.121,105.542,44.353,30.261,392.28
2017-06-13,3092.11,2029.876,268.923,50.666,224.047,69.642,19.659,105.086,47.0,26.309,131.068,68.898,273.259,35.218,37.299,148.032,210.372,80.265,261.299,98.235,114.959,838.164,121.358,20.215,54.628,84.829,147.761,120.168,40.25,283.88,138.13,97.673,35.399,159.938,70.34,748.105,105.54,44.352,30.26,392.274
2017-06-14,3092.527,2029.884,268.93,50.666,224.048,69.643,19.66,105.088,47.0,26.31,131.095,68.902,273.263,35.218,37.3,148.032,210.372,80.273,261.323,98.237,114.96,838.198,121.365,20.216,54.632,84.83,147.762,120.17,40.247,283.867,138.129,97.672,35.396,159.937,70.339,748.105,105.52,44.352,30.259,392.273
2017-06-15,3092.599,2029.937,268.931,50.666,224.048,69.643,19.66,105.088,47.0,26.31,131.097,68.905,273.263,35.219,37.301,148.035,210.384,80.273,261.34,98.238,114.961,838.249,121.367,20.217,54.633,84.83,147.763,120.17,40.246,283.853,138.126,97.672,35.395,159.936,70.339,748.062,105.516,44.352,30.257,392.27
2017-06-16,3092.717,2029.975,268.935,50.666,224.048,69.643,19.661,105.089,47.0,26.311,131.127,68.906,273.265,35.219,37.302,148.036,210.387,80.275,261.362,98.239,114.964,838.346,121.37,20.218,54.633,84.831,147.764,120.171,40.246,283.839,138.126,97.672,35.395,159.933,70.339,748.041,105.506,44.352,30.257,392.267
2017-06-17,3092.904,2029.984,268.941,50.666,224.049,69.643,19.661,105.093,47.0,26.312,131.128,68.91,273.269,35.22,37.305,148.043,210.433,80.28,261.387,98.246,114.97,838.421,121.37,20.219,54.638,84.835,147.77,120.171,40.246,283.836,138.126,97.67,35.395,159.93,70.339,748.013,105.486,44.352,30.257,392.256
2017-06-18,3093.155,2029.985,268.963,50.667,224.05,69.643,19.661,105.094,47.0,26.315,131.129,68.911,273.286,35.224,37.305,148.046,210.443,80.286,261.413,98.248,115.023,838.562,121.371,20.22,54.65,84.843,147.773,120.178,40.245,283.831,138.125,97.67,35.391,159.929,70.338,747.996,105.48,44.351,30.257,392.251
2017-06-19,3093.182,2030.02,268.966,50.667,224.052,69.643,19.661,105.095,47.0,26.315,131.133,68.914,273.288,35.227,37.306,148.048,210.475,80.288,261.443,98.249,115.025,838.841,121.371,20.22,54.651,84.846,147.785,120.186,40.245,283.827,138.125,97.67,35.39,159.92,70.338,747.983,105.47,44.351,30.257,392.246
2017-06-20,3093.2,2030.034,268.993,50.667,224.055,69.643,19.661,105.095,47.0,26.316,131.144,68.922,273.294,35.23,37.306,148.048,210.488,80.291,261.445,98.249,115.032,838.847,121.372,20.22,54.655,84.847,147.798,120.191,40.244,283.817,138.124,97.668,35.385,159.918,70.338,747.973,105.462,44.351,30.255,392.243
2017-06-21,3094.076,2030.051,269.0,50.668,224.055,69.643,19.661,105.098,47.0,26.316,131.149,68.922,273.301,35.232,37.307,148.05,210.491,80.299,261.46,98.252,115.034,838.864,121.373,20.221,54.657,84.848,147.807,120.192,40.244,283.815,138.124,97.668,35.383,159.918,70.337,747.958,105.46,44.351,30.253,392.239
2017-06-22,3094.226,2030.063,269.002,50.668,224.057,69.644,19.662,105.099,47.0,26.316,131.16,68.924,273.306,35.232,37.315,148.053,210.502,80.3,261.471,98.258,115.04,838.867,121.374,20.222,54.667,84.848,147.814,120.194,40.243,283.811,138.124,97.668,35.382,159.906,70.337,747.94,105.459,44.351,30.251,392.236
2017-06-23,3094.603,2030.073,269.009,50.668,224.058,69.644,19.662,105.099,47.0,26.316,131.16,68.925,273.316,35.233,37.316,148.053,210.505,80.304,261.496,98.272,115.042,838.869,121.378,20.223,54.677,84.852,147.82,120.195,40.242,283.811,138.123,97.667,35.382,159.892,70.336,747.935,105.453,44.35,30.251,392.204
2017-06-24,3094.789,2030.076,269.021,50.668,224.059,69.644,19.663,105.101,47.0,26.317,131.167,68.925,273.331,35.233,37.317,148.056,210.51,80.304,261.516,98.274,115.049,838.941,121.382,20.223,54.68,84.876,147.826,120.204,40.242,283.807,138.122,97.667,35.38,159.888,70.336,747.927,105.451,44.35,30.251,392.199
2017-06-25,3095.11,2030.077,269.031,50.668,224.059,69.644,19.663,105.101,47.0,26.317,131.172,68.927,273.338,35.235,37.319,148.056,210.536,80.312,261.525,98.278,115.053,839.012,121.382,20.224,54.688,84.898,147.838,120.209,40.242,283.805,138.122,97.667,35.378,159.884,70.336,747.915,105.443,44.35,30.25,392.198
2017-06-26,3095.128,2030.077,269.037,50.668,224.059,69.644,19.665,105.101,47.0,26.318,131.184,68.927,273.34,35.235,37.319,148.057,210.541,80.322,261.561,98.28,115.058,839.034,121.383,20.225,54.689,84.904,147.838,120.212,40.241,283.804,138.121,97.667,35.37,159.883,70.335,747.905,105.419,44.35,30.248,392.186
2017-06-27,3095.705,2030.079,269.038,50.668,224.06,69.644,19.665,105.103,47.0,26.318,131.184,68.929,273.349,35.235,37.322,148.059,210.564,80.324,261.603,98.281,115.078,839.041,121.387,20.226,54.69,84.904,147.843,120.212,40.239,283.787,138.121,97.666,35.37,159.879,70.334,747.904,105.408,44.35,30.248,392.185
2017-06-28,3096.604,2030.102,269.038,50.668,224.062,69.644,19.665,105.104,47.0,26.32,131.192,68.931,273.35,35.236,37.323,148.066,210.574,80.326,261.651,98.289,115.078,839.124,121.389,20.227,54.69,84.906,147.856,120.214,40.238,283.749,138.12,97.666,35.363,159.879,70.334,747.9,105.405,44.35,30.248,392.174
2017-06-29,3096.753,2030.127,269.045,50.668,224.062,69.645,19.665,105.105,47.0,26.323,131.2,68.937,273.354,35.237,37.323,148.067,210.584,80.347,261.67,98.29,115.1,839.131,121.39,20.227,54.693,84.906,147.865,120.214,40.238,283.749,138.118,97.665,35.36,159.876,70.334,747.869,105.362,44.349,30.246,392.164
2017-06-30,3096.862,2030.152,269.054,50.669,224.063,69.646,19.665,105.106,47.0,26.323,131.218,68.937,273.359,35.239,37.323,148.07,210.591,80.354,261.694,98.29,115.119,839.138,121.402,20.228,54.699,84.908,147.871,120.215,40.237,283.734,138.118,97.664,35.354,159.873,70.333,747.861,105.357,44.348,30.246,392.154
2017-07-01,3097.061,2030.155,269.073,50.669,224.063,69.646,19.665,105.106,47.0,26.323,131.227,68.949,273.368,35.243,37.324,148.072,210.604,80.354,261.708,98.29,115.139,839.215,121.404,20.228,54.701,84.916,147.9,120.219,40.237,283.73,138.117,97.664,35.352,159.872,70.333,747.855,105.341,44.348,30.244,392.149
2017-07-02,3097.072,2030.171,269.087,50.669,224.063,69.646,19.666,105.106,47.0,26.324,131.24,68.954,273.379,35.252,37.325,148.073,210.629,80.367,261.727,98.291,115.146,839.266,121.407,20.228,54.704,84.921,147.904,120.23,40.234,283.73,138.114,97.663,35.35,159.872,70.333,747.839,105.337,44.347,30.242,392.147
2017-07-03,3097.282,2030.181,269.091,50.669,224.063,69.647,19.666,105.108,47.0,26.325,131.248,68.964,273.38,35.252,37.326,148.083,210.631,80.381,261.728,98.293,115.154,839.273,121.413,20.23,54.705,84.923,147.909,120.233,40.231,283.728,138.112,97.662,35.35,159.867,70.333,747.832,105.273,44.347,30.241,392.145
2017-07-04,3097.453,2030.184,269.117,50.669,224.063,69.647,19.666,105.108,47.0,26.325,131.263,68.967,273.391,35.256,37.328,148.084,210.637,80.384,261.746,98.294,115.159,839.301,121.416,20.23,54.707,84.924,147.917,120.235,40.23,283.721,138.112,97.662,35.349,159.864,70.333,747.825,105.271,44.347,30.241,392.141
2017-07-05,3097.499,2030.2,269.119,50.669,224.064,69.647,19.666,105.113,47.0,26.325,131.276,68.969,273.397,35.258,37.329,148.086,210.691,80.399,261.761,98.303,115.172,839.467,121.42,20.231,54.708,84.939,147.92,120.237,40.228,283.716,138.111,97.66,35.349,159.848,70.333,747.824,105.255,44.347,30.24,392.138
2017-07-06,3097.866,2030.217,269.146,50.669,224.064,69.648,19.666,105.113,47.0,26.325,131.277,68.969,273.401,35.261,37.33,148.086,210.721,80.409,261.781,98.305,115.174,839.575,121.423,20.231,54.711,84.939,147.921,120.237,40.226,283.714,138.111,97.66,35.349,159.847,70.333,747.822,105.246,44.347,30.24,392.134
2017-07-07,3098.01,2030.232,269.151,50.669,224.065,69.648,19.666,105.113,47.0,26.326,131.288,68.97,273.412,35.262,37.334,148.091,210.744,80.418,261.783,98.307,115.18,839.638,121.423,20.232,54.713,84.94,147.922,120.237,40.226,283.711,138.108,97.66,35.343,159.847,70.333,747.805,105.237,44.347,30.24,392.126
2017-07-08,3098.298,2030.24,269.172,50.67,224.065,69.648,19.667,105.114,47.0,26.326,131.301,68.972,273.417,35.262,37.334,148.091,210.747,80.431,261.808,98.307,115.18,839.651,121.427,20.232,54.722,84.95,147.93,120.239,40.226,283.703,138.104,97.659,35.334,159.846,70.333,747.778,105.233,44.346,30.24,392.126
2017-07-09,3098.708,2030.267,269.245,50.67,224.065,69.648,19.667,105.116,47.0,26.328,131.309,68.975,273.425,35.263,37.336,148.093,210.801,80.432,261.849,98.312,115.182,839.688,121.427,20.233,54.724,84.95,147.96,120.245,40.225,283.698,138.104,97.659,35.334,159.845,70.332,747.774,105.22,44.346,30.24,392.117
2017-07-10,3098.852,2030.281,269.254,50.67,224.068,69.648,19.667,105.116,47.0,26.329,131.311,68.975,273.431,35.265,37.337,148.095,210.814,80.432,261.852,98.319,115.194,839.709,121.432,20.233,54.724,84.953,147.972,120.25,40.225,283.687,138.103,97.658,35.331,159.834,70.332,747.755,105.203,44.346,30.238,392.108
2017-07-11,3098.931,2030.313,269.254,50.67,224.068,69.648,19.667,105.118,47.0,26.329,131.337,68.976,273.446,35.274,37.338,148.096,210.82,80.438,261.869,98.32,115.206,839.712,121.435,20.233,54.735,84.966,147.979,120.253,40.224,283.684,138.101,97.657,35.326,159.83,70.332,747.741,105.192,44.346,30.236,392.104
2017-07-12,3098.973,2030.344,269.288,50.67,224.069,69.649,19.667,105.12,47.0,26.329,131.347,68.978,273.454,35.281,37.341,148.097,210.822,80.446,261.888,98.331,115.213,839.74,121.437,20.235,54.752,84.973,147.989,120.256,40.224,283.679,138.1,97.656,35.322,159.828,70.332,747.739,105.188,44.345,30.236,392.1
2017-07-13,3099.225,2030.347,269.309,50.671,224.07,69.649,19.667,105.125,47.0,26.329,131.35,68.978,273.46,35.283,37.341,148.098,210.831,80.448,261.894,98.331,115.216,839.755,121.443,20.235,54.764,84.987,148.029,120.258,40.222,283.679,138.1,97.656,35.321,159.816,70.331,747.723,105.185,44.344,30.236,392.094
2017-07-14,3099.86,2030.348,269.323,50.671,224.07,69.649,19.667,105.126,47.0,26.33,131.352,68.979,273.464,35.285,37.341,148.098,210.834,80.454,261.936,98.333,115.221,839.825,121.444,20.235,54.768,84.994,148.044,120.259,40.222,283.675,138.099,97.656,35.319,159.816,70.331,747.722,105.156,44.344,30.236,392.093
2017-07-15,3100.301,2030.429,269.328,50.671,224.07,69.649,19.668,105.127,47.0,26.332,131.36,68.981,273.475,35.285,37.342,148.098,210.854,80.454,261.95,98.336,115.223,839.828,121.45,20.236,54.769,84.996,148.054,120.259,40.219,283.672,138.098,97.654,35.313,159.804,70.331,747.713,105.147,44.344,30.236,392.092
2017-07-16,3100.666,2030.432,269.349,50.671,224.073,69.65,19.668,105.129,47.0,26.332,131.362,68.985,273.484,35.288,37.343,148.104,210.862,80.464,261.968,98.341,115.226,839.85,121.45,20.236,54.769,85.0,148.062,120.26,40.218,283.67,138.097,97.653,35.308,159.795,70.331,747.711,105.041,44.344,30.232,392.083
2017-07-17,3100.801,2030.454,269.349,50.671,224.074,69.65,19.668,105.131,47.0,26.332,131.363,68.986,273.497,35.29,37.343,148.109,210.904,80.466,261.973,98.348,115.244,839.921,121.453,20.236,54.771,85.001,148.066,120.264,40.217,283.667,138.096,97.653,35.306,159.792,70.331,747.696,105.04,44.343,30.232,392.074
2017-07-18,3101.223,2030.464,269.396,50.671,224.076,69.65,19.668,105.132,47.0,26.332,131.365,68.987,273.505,35.292,37.344,148.113,210.918,80.466,262.001,98.365,115.252,839.956,121.455,20.236,54.772,85.009,148.067,120.267,40.217,283.656,138.095,97.652,35.305,159.787,70.331,747.684,105.019,44.343,30.231,392.074
2017-07-19,3101.427,2030.487,269.398,50.671,224.076,69.651,19.668,105.132,47.0,26.333,131.368,68.987,273.506,35.294,37.345,148.117,210.942,80.468,262.004,98.368,115.253,840.03,121.458,20.237,54.773,85.016,148.074,120.268,40.217,283.646,138.093,97.651,35.305,159.787,70.33,747.669,105.011,44.343,30.231,392.073
2017-07-20,3101.65,2030.489,269.412,50.671,224.077,69.651,19.669,105.138,47.0,26.333,131.379,68.99,273.521,35.297,37.345,148.119,210.96,80.475,262.019,98.371,115.255,840.049,121.459,20.237,54.78,85.017,148.078,120.273,40.216,283.639,138.092,97.651,35.304,159.779,70.329,747.658,104.987,44.342,30.228,392.066
2017-07-21,3102.258,2030.495,269.424,50.672,224.077,69.651,19.669,105.139,47.0,26.333,131.383,68.991,273.522,35.297,37.346,148.119,210.973,80.476,262.055,98.378,115.259,840.08,121.461,20.237,54.781,85.021,148.094,120.277,40.215,283.62,138.092,97.65,35.303,159.772,70.329,747.657,104.982,44.342,30.228,392.057
