Date,China,United States,Brazil,Belgium,France,Netherlands,Portugal,Spain,Sweden,Norway,Turkey,Argentina,Canada,Chile,Colombia,Mexico,Indonesia,Malaysia,South Korea,Taiwan,Thailand,India,Australia,New Zealand,Algeria,Egypt,Nigeria,South Africa,Czechia,Germany,Italy,Poland,Romania,United Kingdom,Kazakhstan,Russia,Ukraine,Uzbekistan,Venezuela,Japan,Iran,Kuwait,Saudi Arabia,United Arab Emirates
2012-06-08,2680.221,2007.89,245.545,50.19,222.797,69.167,19.166,102.303,47.0,25.332,115.986,64.295,261.743,31.434,34.819,143.686,190.815,69.502,230.517,89.263,101.881,739.279,114.668,19.108,48.841,75.766,132.961,114.903,42.078,296.195,139.731,98.701,40.187,168.49,70.839,771.945,131.561,44.803,32.081,401.258,212.751,29.852,166.219,64.44
2012-06-09,2680.847,2007.893,245.553,50.19,222.799,69.167,19.167,102.307,47.0,25.332,115.987,64.297,261.748,31.434,34.822,143.688,190.819,69.515,230.522,89.266,101.882,739.313,114.67,19.109,48.844,75.769,132.961,114.906,42.078,296.19,139.73,98.701,40.186,168.489,70.838,771.936,131.557,44.803,32.08,401.255,212.758,29.855,166.239,64.442
2012-06-10,2680.85,2007.91,245.556,50.19,222.799,69.168,19.168,102.31,47.0,25.332,115.987,64.299,261.749,31.435,34.823,143.691,190.821,69.518,230.561,89.274,101.893,739.351,114.683,19.11,48.844,75.771,132.965,114.906,42.077,296.183,139.73,98.7,40.185,168.487,70.838,771.93,131.529,44.803,32.078,401.254,212.764,29.858,166.251,64.445
2012-06-11,2681.377,2007.921,245.593,50.191,222.8,69.168,19.168,102.31,47.0,25.332,115.988,64.3,261.756,31.438,34.823,143.691,190.84,69.518,230.637,89.276,101.9,739.36,114.684,19.111,48.846,75.773,132.983,114.916,42.077,296.182,139.729,98.699,40.185,168.477,70.838,771.91,131.474,44.803,32.076,401.248,212.768,29.865,166.269,64.448
2012-06-12,2681.382,2007.932,245.594,50.191,222.801,69.169,19.168,102.311,47.0,25.333,116.014,64.301,261.773,31.441,34.824,143.692,190.843,69.534,230.658,89.277,101.918,739.406,114.686,19.111,48.85,75.775,133.002,114.921,42.075,296.177,139.728,98.698,40.182,168.476,70.838,771.904,131.46,44.803,32.076,401.246,212.777,29.87,166.282,64.454
2012-06-13,2681.539,2007.943,245.626,50.191,222.801,69.169,19.168,102.314,47.0,25.333,116.034,64.302,261.773,31.441,34.826,143.694,190.844,69.538,230.668,89.281,101.932,739.418,114.688,19.113,48.85,75.784,133.015,114.926,42.072,296.158,139.726,98.698,40.18,168.474,70.838,771.884,131.435,44.803,32.076,401.245,212.803,29.871,166.296,64.467
2012-06-14,2681.551,2007.951,245.634,50.192,222.802,69.169,19.169,102.315,47.0,25.334,116.038,64.303,261.775,31.445,34.827,143.697,190.849,69.542,230.675,89.283,101.936,739.42,114.69,19.113,48.851,75.788,133.024,114.928,42.07,296.158,139.726,98.698,40.18,168.465,70.837,771.872,131.435,44.803,32.075,401.239,212.805,29.873,166.306,64.468
2012-06-15,2681.659,2007.952,245.636,50.192,222.802,69.169,19.169,102.315,47.0,25.334,116.057,64.305,261.781,31.446,34.83,143.702,190.859,69.555,230.682,89.29,101.947,739.424,114.695,19.113,48.853,75.789,133.029,114.93,42.068,296.156,139.725,98.697,40.175,168.463,70.837,771.84,131.428,44.802,32.074,401.238,212.857,29.875,166.309,64.47
2012-06-16,2681.767,2007.962,245.64,50.193,222.802,69.169,19.169,102.318,47.0,25.334,116.058,64.305,261.794,31.447,34.835,143.705,190.869,69.556,230.697,89.291,101.955,739.43,114.701,19.114,48.853,75.815,133.03,114.935,42.068,296.15,139.725,98.697,40.168,168.463,70.837,771.825,131.424,44.802,32.074,401.229,212.86,29.875,166.316,64.475
2012-06-17,2681.826,2007.963,245.643,50.193,222.804,69.17,19.169,102.319,47.0,25.335,116.06,64.306,261.796,31.447,34.835,143.705,190.889,69.56,230.737,89.296,101.971,739.455,114.718,19.115,48.855,75.821,133.045,114.937,42.067,296.138,139.724,98.696,40.163,168.449,70.837,771.818,131.421,44.802,32.074,401.228,212.885,29.876,166.329,64.476
2012-06-18,2682.222,2007.968,245.651,50.193,222.804,69.17,19.17,102.319,47.0,25.336,116.068,64.312,261.808,31.449,34.835,143.707,190.892,69.57,230.782,89.299,101.972,739.603,114.72,19.116,48.859,75.822,133.053,114.937,42.058,296.118,139.722,98.696,40.163,168.444,70.837,771.802,131.419,44.801,32.073,401.227,212.95,29.876,166.336,64.487
2012-06-19,2682.562,2007.968,245.652,50.193,222.806,69.17,19.17,102.324,47.0,25.336,116.07,64.315,261.816,31.449,34.837,143.707,190.895,69.572,230.791,89.303,101.977,739.614,114.722,19.118,48.865,75.823,133.053,114.94,42.057,296.118,139.721,98.696,40.162,168.444,70.837,771.794,131.418,44.801,32.072,401.227,212.975,29.876,166.344,64.492
2012-06-20,2682.73,2007.991,245.671,50.194,222.806,69.17,19.17,102.326,47.0,25.336,116.076,64.316,261.825,31.452,34.84,143.707,190.903,69.585,230.795,89.334,101.981,739.654,114.729,19.118,48.869,75.83,133.058,114.949,42.056,296.118,139.721,98.695,40.158,168.438,70.837,771.789,131.41,44.801,32.071,401.223,212.978,29.879,166.363,64.498
2012-06-21,2682.754,2008.004,245.672,50.194,222.807,69.171,19.171,102.327,47.0,25.337,116.082,64.317,261.831,31.453,34.841,143.708,190.92,69.593,230.796,89.343,101.981,739.75,114.737,19.119,48.882,75.833,133.076,114.954,42.055,296.117,139.721,98.695,40.154,168.429,70.836,771.773,131.409,44.8,32.068,401.221,212.983,29.88,166.373,64.499
2012-06-22,2682.903,2008.013,245.683,50.194,222.807,69.171,19.171,102.328,47.0,25.337,116.082,64.318,261.832,31.456,34.841,143.71,190.933,69.594,230.802,89.343,101.983,739.757,114.739,19.119,48.883,75.836,133.079,114.961,42.054,296.111,139.719,98.695,40.153,168.423,70.836,771.77,131.397,44.8,32.068,401.201,212.984,29.882,166.373,64.503
2012-06-23,2682.909,2008.035,245.69,50.194,222.809,69.172,19.171,102.329,47.0,25.338,116.087,64.321,261.838,31.456,34.842,143.711,190.938,69.612,230.806,89.365,101.993,739.877,114.74,19.119,48.887,75.846,133.083,114.963,42.054,296.106,139.718,98.695,40.148,168.419,70.836,771.76,131.395,44.8,32.068,401.198,212.994,29.883,166.375,64.512
2012-06-24,2683.001,2008.043,245.696,50.195,222.809,69.172,19.171,102.33,47.0,25.339,116.093,64.325,261.845,31.46,34.843,143.713,190.947,69.613,230.812,89.372,101.996,739.96,114.742,19.12,48.891,75.851,133.089,114.968,42.053,296.092,139.717,98.694,40.148,168.418,70.836,771.755,131.385,44.8,32.067,401.197,212.997,29.888,166.383,64.519
2012-06-25,2683.116,2008.069,245.703,50.195,222.81,69.172,19.171,102.331,47.0,25.339,116.099,64.331,261.864,31.463,34.844,143.715,190.948,69.618,230.814,89.378,101.998,740.0,114.742,19.12,48.893,75.863,133.097,114.97,42.053,296.087,139.717,98.693,40.142,168.418,70.835,771.742,131.372,44.799,32.066,401.195,213.032,29.888,166.391,64.52
2012-06-26,2683.287,2008.072,245.718,50.195,222.81,69.172,19.171,102.333,47.0,25.34,116.109,64.331,261.879,31.464,34.846,143.718,190.952,69.619,230.848,89.385,102.003,740.009,114.744,19.122,48.893,75.871,133.098,114.971,42.052,296.08,139.716,98.693,40.141,168.413,70.834,771.741,131.362,44.799,32.066,401.194,213.037,29.888,166.4,64.521
2012-06-27,2683.341,2008.075,245.72,50.195,222.812,69.172,19.172,102.333,47.0,25.34,116.114,64.332,261.882,31.467,34.846,143.719,190.959,69.628,230.862,89.386,102.034,740.015,114.746,19.123,48.894,75.878,133.1,114.974,42.051,296.079,139.714,98.692,40.139,168.41,70.834,771.732,131.36,44.799,32.065,401.191,213.065,29.889,166.415,64.521
2012-06-28,2683.37,2008.08,245.734,50.195,222.813,69.173,19.172,102.336,47.0,25.341,116.114,64.333,261.89,31.469,34.847,143.721,190.98,69.639,230.872,89.398,102.043,740.022,114.749,19.123,48.896,75.905,133.107,114.977,42.05,296.078,139.714,98.691,40.132,168.409,70.834,771.721,131.353,44.799,32.063,401.185,213.067,29.889,166.421,64.526
2012-06-29,2683.387,2008.091,245.74,50.196,222.813,69.173,19.172,102.339,47.0,25.341,116.127,64.334,261.891,31.47,34.847,143.721,191.05,69.645,230.873,89.402,102.049,740.022,114.749,19.124,48.896,75.905,133.114,114.981,42.05,296.078,139.713,98.691,40.132,168.408,70.834,771.702,131.335,44.799,32.063,401.172,213.069,29.89,166.435,64.527
2012-06-30,2683.575,2008.094,245.743,50.197,222.814,69.174,19.172,102.341,47.0,25.341,116.144,64.334,261.892,31.482,34.85,143.734,191.063,69.647,230.887,89.406,102.07,740.055,114.752,19.124,48.899,75.921,133.128,114.982,42.049,296.063,139.713,98.69,40.13,168.399,70.834,771.693,131.315,44.798,32.063,401.167,213.078,29.892,166.452,64.528
2012-07-01,2683.612,2008.109,245.756,50.197,222.814,69.174,19.172,102.342,47.0,25.343,116.145,64.338,261.898,31.482,34.85,143.737,191.073,69.65,230.889,89.41,102.073,740.078,114.755,19.124,48.899,75.945,133.136,114.983,42.046,296.053,139.713,98.69,40.126,168.398,70.834,771.69,131.305,44.798,32.063,401.164,213.091,29.893,166.462,64.533
2012-07-02,2683.824,2008.128,245.757,50.197,222.815,69.174,19.172,102.342,47.0,25.344,116.147,64.338,261.903,31.485,34.852,143.74,191.077,69.663,230.896,89.413,102.074,740.118,114.757,19.126,48.908,75.959,133.144,114.986,42.045,296.048,139.713,98.689,40.125,168.396,70.833,771.69,131.288,44.798,32.062,401.158,213.119,29.895,166.487,64.535
2012-07-03,2683.902,2008.128,245.763,50.198,222.815,69.174,19.173,102.343,47.0,25.344,116.165,64.338,261.906,31.485,34.852,143.744,191.092,69.677,230.915,89.415,102.077,740.144,114.761,19.126,48.919,75.961,133.149,114.99,42.043,296.036,139.712,98.689,40.123,168.39,70.833,771.673,131.247,44.798,32.062,401.156,213.135,29.897,166.495,64.536
2012-07-04,2684.098,2008.135,245.812,50.198,222.815,69.174,19.173,102.346,47.0,25.345,116.166,64.339,261.921,31.487,34.853,143.744,191.093,69.677,230.922,89.431,102.079,740.168,114.763,19.127,48.92,75.971,133.156,114.997,42.043,296.018,139.711,98.689,40.122,168.387,70.833,771.671,131.244,44.797,32.061,401.151,213.196,29.897,166.517,64.537
2012-07-05,2684.177,2008.137,245.821,50.198,222.815,69.174,19.173,102.347,47.0,25.345,116.18,64.341,261.925,31.488,34.855,143.746,191.095,69.679,230.936,89.432,102.085,740.19,114.769,19.127,48.921,75.972,133.159,115.003,42.042,296.016,139.711,98.688,40.121,168.38,70.833,771.657,131.24,44.797,32.061,401.147,213.22,29.9,166.518,64.537
2012-07-06,2684.179,2008.141,245.847,50.198,222.816,69.175,19.174,102.347,47.0,25.345,116.19,64.342,261.928,31.492,34.855,143.746,191.102,69.681,231.003,89.433,102.093,740.199,114.774,19.127,48.922,75.977,133.16,115.003,42.041,296.007,139.708,98.688,40.118,168.374,70.833,771.65,131.232,44.797,32.061,401.144,213.267,29.901,166.52,64.544
2012-07-07,2684.601,2008.167,245.848,50.199,222.816,69.175,19.174,102.349,47.0,25.345,116.195,64.343,261.937,31.493,34.856,143.747,191.143,69.681,231.006,89.436,102.108,740.2,114.774,19.128,48.923,75.981,133.16,115.007,42.041,296.006,139.706,98.688,40.118,168.362,70.832,771.649,131.226,44.797,32.06,401.143,213.289,29.901,166.527,64.551
2012-07-08,2684.788,2008.168,245.849,50.199,222.816,69.175,19.175,102.351,47.0,25.346,116.209,64.343,261.942,31.496,34.857,143.748,191.15,69.689,231.022,89.436,102.112,740.273,114.777,19.128,48.926,75.981,133.167,115.008,42.041,295.99,139.706,98.688,40.116,168.354,70.832,771.642,131.225,44.796,32.057,401.141,213.295,29.902,166.55,64.555
2012-07-09,2685.012,2008.168,245.87,50.2,222.817,69.175,19.175,102.355,47.0,25.346,116.214,64.348,261.943,31.496,34.858,143.75,191.177,69.705,231.033,89.44,102.114,740.289,114.78,19.128,48.926,75.982,133.189,115.011,42.041,295.976,139.706,98.688,40.116,168.353,70.832,771.638,131.224,44.796,32.052,401.135,213.296,29.905,166.558,64.561
2012-07-10,2685.105,2008.175,245.895,50.2,222.817,69.175,19.175,102.355,47.0,25.346,116.221,64.348,261.946,31.497,34.86,143.754,191.228,69.715,231.044,89.449,102.116,740.308,114.784,19.128,48.929,75.999,133.189,115.012,42.04,295.973,139.705,98.688,40.112,168.349,70.831,771.633,131.212,44.796,32.052,401.131,213.3,29.912,166.6,64.57
2012-07-11,2685.38,2008.176,245.897,50.2,222.818,69.176,19.175,102.356,47.0,25.347,116.23,64.348,261.95,31.502,34.862,143.756,191.23,69.72,231.048,89.45,102.117,740.329,114.787,19.129,48.932,76.02,133.19,115.021,42.04,295.97,139.705,98.686,40.105,168.336,70.831,771.631,131.212,44.796,32.051,401.131,213.303,29.913,166.601,64.576
2012-07-12,2685.609,2008.18,245.903,50.201,222.818,69.176,19.175,102.357,47.0,25.348,116.235,64.35,261.951,31.502,34.863,143.757,191.235,69.729,231.059,89.451,102.122,740.352,114.795,19.13,48.934,76.027,133.193,115.024,42.039,295.959,139.703,98.686,40.105,168.336,70.83,771.629,131.21,44.796,32.051,401.128,213.305,29.914,166.606,64.579
2012-07-13,2685.647,2008.193,245.923,50.201,222.818,69.177,19.175,102.357,47.0,25.348,116.243,64.351,261.96,31.503,34.864,143.76,191.237,69.73,231.148,89.454,102.134,740.398,114.804,19.13,48.935,76.031,133.199,115.025,42.037,295.958,139.702,98.686,40.1,168.332,70.83,771.627,131.193,44.795,32.051,401.125,213.329,29.916,166.607,64.58
2012-07-14,2685.67,2008.2,245.93,50.201,222.819,69.177,19.175,102.358,47.0,25.349,116.247,64.352,261.968,31.503,34.865,143.761,191.248,69.732,231.152,89.458,102.147,740.446,114.804,19.132,48.938,76.045,133.215,115.025,42.035,295.943,139.701,98.685,40.099,168.33,70.83,771.614,131.185,44.795,32.05,401.125,213.341,29.918,166.614,64.58
2012-07-15,2685.69,2008.211,245.938,50.201,222.82,69.177,19.176,102.358,47.0,25.349,116.255,64.352,261.969,31.505,34.866,143.762,191.273,69.735,231.163,89.459,102.15,740.451,114.809,19.132,48.938,76.046,133.219,115.029,42.034,295.943,139.701,98.685,40.095,168.33,70.83,771.612,131.176,44.795,32.05,401.124,213.362,29.92,166.627,64.586
2012-07-16,2685.965,2008.213,245.945,50.202,222.82,69.178,19.176,102.359,47.0,25.349,116.273,64.356,261.971,31.506,34.867,143.765,191.281,69.743,231.168,89.464,102.151,740.468,114.813,19.133,48.949,76.051,133.222,115.03,42.034,295.941,139.7,98.685,40.089,168.307,70.83,771.602,131.157,44.795,32.049,401.121,213.39,29.928,166.632,64.587
2012-07-17,2686.061,2008.223,245.961,50.202,222.821,69.178,19.176,102.359,47.0,25.35,116.284,64.36,261.988,31.519,34.871,143.774,191.309,69.745,231.169,89.467,102.163,740.489,114.816,19.134,48.95,76.055,133.225,115.035,42.031,295.932,139.7,98.684,40.087,168.298,70.829,771.588,131.145,44.794,32.046,401.116,213.408,29.928,166.633,64.592
2012-07-18,2686.242,2008.239,245.966,50.202,222.821,69.178,19.176,102.359,47.0,25.351,116.296,64.362,261.99,31.522,34.875,143.774,191.327,69.754,231.18,89.468,102.164,740.525,114.818,19.134,48.951,76.058,133.233,115.037,42.031,295.9,139.699,98.683,40.086,168.298,70.829,771.585,131.143,44.794,32.045,401.116,213.453,29.929,166.636,64.596
2012-07-19,2686.49,2008.254,245.99,50.203,222.822,69.179,19.176,102.362,47.0,25.351,116.301,64.362,261.991,31.525,34.876,143.777,191.342,69.773,231.224,89.469,102.171,740.625,114.824,19.134,48.961,76.059,133.234,115.038,42.029,295.894,139.698,98.683,40.084,168.298,70.829,771.563,131.127,44.794,32.044,401.114,213.475,29.934,166.667,64.6
2012-07-20,2686.674,2008.255,245.996,50.203,222.823,69.179,19.177,102.363,47.0,25.352,116.302,64.363,261.994,31.526,34.878,143.777,191.347,69.779,231.226,89.472,102.177,740.819,114.825,19.135,48.963,76.069,133.24,115.043,42.029,295.88,139.696,98.682,40.079,168.289,70.829,771.547,131.124,44.794,32.044,401.102,213.487,29.935,166.674,64.613
2012-07-21,2686.877,2008.26,245.999,50.203,222.823,69.179,19.177,102.365,47.0,25.352,116.32,64.364,262.012,31.527,34.878,143.782,191.356,69.78,231.256,89.475,102.187,740.871,114.833,19.136,48.964,76.071,133.246,115.044,42.028,295.876,139.696,98.681,40.077,168.284,70.829,771.544,131.102,44.794,32.043,401.096,213.517,29.935,166.683,64.622
2012-07-22,2686.922,2008.268,246.011,50.203,222.823,69.179,19.177,102.366,47.0,25.352,116.327,64.365,262.027,31.527,34.879,143.785,191.393,69.786,231.259,89.486,102.189,740.914,114.834,19.137,48.967,76.079,133.248,115.046,42.027,295.869,139.695,98.681,40.076,168.283,70.828,771.54,131.094,44.794,32.042,401.096,213.531,29.937,166.692,64.627
2012-07-23,2687.085,2008.275,246.011,50.204,222.824,69.18,19.177,102.366,47.0,25.353,116.33,64.367,262.027,31.528,34.879,143.788,191.395,69.798,231.27,89.49,102.19,740.945,114.835,19.137,48.971,76.08,133.27,115.047,42.027,295.867,139.693,98.68,40.075,168.282,70.828,771.535,131.063,44.794,32.042,401.095,213.555,29.939,166.694,64.63
2012-07-24,2687.325,2008.287,246.015,50.204,222.824,69.18,19.177,102.367,47.0,25.353,116.33,64.378,262.031,31.531,34.881,143.79,191.396,69.803,231.29,89.499,102.192,741.057,114.839,19.138,48.976,76.08,133.278,115.048,42.027,295.858,139.692,98.68,40.068,168.281,70.828,771.533,131.051,44.793,32.042,401.078,213.584,29.942,166.696,64.642
2012-07-25,2687.541,2008.3,246.032,50.204,222.825,69.18,19.178,102.371,47.0,25.353,116.336,64.38,262.04,31.533,34.884,143.791,191.396,69.814,231.308,89.511,102.195,741.061,114.842,19.139,48.977,76.095,133.288,115.05,42.026,295.853,139.692,98.679,40.066,168.277,70.828,771.529,131.051,44.793,32.04,401.071,213.632,29.943,166.711,64.659
2012-07-26,2687.778,2008.313,246.052,50.204,222.825,69.18,19.178,102.373,47.0,25.354,116.353,64.383,262.043,31.533,34.884,143.795,191.41,69.817,231.338,89.515,102.195,741.13,114.845,19.139,48.979,76.1,133.291,115.05,42.026,295.843,139.69,98.679,40.064,168.276,70.828,771.528,131.048,44.793,32.039,401.067,213.636,29.946,166.715,64.659
2012-07-27,2688.022,2008.33,246.073,50.204,222.825,69.18,19.178,102.383,47.0,25.354,116.356,64.384,262.049,31.534,34.887,143.796,191.423,69.82,231.339,89.518,102.197,741.224,114.849,19.139,48.981,76.104,133.295,115.051,42.023,295.823,139.687,98.677,40.06,168.266,70.828,771.511,131.042,44.793,32.038,401.061,213.647,29.946,166.723,64.668
2012-07-28,2688.496,2008.332,246.087,50.204,222.826,69.18,19.179,102.385,47.0,25.356,116.364,64.386,262.053,31.536,34.889,143.798,191.434,69.831,231.353,89.523,102.2,741.338,114.851,19.14,48.981,76.112,133.31,115.051,42.023,295.816,139.686,98.677,40.06,168.264,70.827,771.463,130.985,44.793,32.038,401.054,213.657,29.947,166.725,64.67
2012-07-29,2688.858,2008.335,246.087,50.204,222.826,69.18,19.179,102.387,47.0,25.357,116.375,64.389,262.058,31.536,34.889,143.8,191.438,69.832,231.365,89.53,102.203,741.354,114.852,19.142,48.982,76.124,133.316,115.051,42.022,295.816,139.685,98.677,40.051,168.262,70.827,771.457,130.975,44.792,32.037,401.047,213.704,29.947,166.747,64.673
2012-07-30,2688.924,2008.358,246.09,50.204,222.827,69.181,19.18,102.389,47.0,25.357,116.375,64.39,262.059,31.543,34.89,143.8,191.443,69.836,231.395,89.535,102.219,741.37,114.853,19.142,48.985,76.131,133.319,115.052,42.022,295.812,139.685,98.676,40.051,168.259,70.827,771.435,130.974,44.792,32.037,401.045,213.706,29.95,166.774,64.686
2012-07-31,2689.002,2008.374,246.095,50.205,222.829,69.181,19.18,102.389,47.0,25.357,116.38,64.392,262.061,31.543,34.892,143.803,191.45,69.838,231.414,89.538,102.22,741.453,114.854,19.142,48.989,76.135,133.325,115.053,42.021,295.806,139.683,98.675,40.049,168.247,70.826,771.422,130.968,44.792,32.032,401.041,213.723,29.95,166.782,64.686
2012-08-01,2689.08,2008.375,246.13,50.205,222.829,69.181,19.18,102.391,47.0,25.358,116.387,64.404,262.062,31.548,34.896,143.805,191.455,69.85,231.423,89.541,102.226,741.492,114.855,19.142,48.989,76.137,133.325,115.06,42.02,295.804,139.683,98.675,40.047,168.247,70.826,771.38,130.952,44.792,32.032,401.032,213.734,29.95,166.82,64.691
2012-08-02,2689.435,2008.378,246.133,50.205,222.832,69.182,19.181,102.392,47.0,25.358,116.391,64.407,262.069,31.549,34.897,143.806,191.461,69.854,231.447,89.541,102.234,741.511,114.869,19.143,48.99,76.139,133.344,115.06,42.02,295.799,139.681,98.675,40.046,168.246,70.825,771.372,130.846,44.791,32.031,401.016,213.753,29.951,166.839,64.692
2012-08-03,2689.443,2008.379,246.154,50.206,222.832,69.182,19.181,102.393,47.0,25.36,116.392,64.409,262.076,31.55,34.899,143.806,191.462,69.856,231.46,89.544,102.236,741.62,114.87,19.143,48.992,76.147,133.349,115.065,42.019,295.786,139.679,98.675,40.046,168.246,70.825,771.366,130.842,44.791,32.029,401.004,213.758,29.955,166.842,64.698
2012-08-04,2689.631,2008.381,246.164,50.206,222.833,69.182,19.181,102.397,47.0,25.361,116.395,64.411,262.089,31.551,34.901,143.806,191.475,69.866,231.464,89.546,102.271,741.641,114.87,19.146,48.995,76.148,133.354,115.065,42.018,295.783,139.677,98.674,40.045,168.243,70.825,771.253,130.84,44.79,32.028,400.999,213.78,29.962,166.875,64.702
2012-08-05,2689.735,2008.401,246.176,50.207,222.833,69.182,19.181,102.399,47.0,25.363,116.397,64.411,262.09,31.551,34.902,143.811,191.48,69.868,231.486,89.554,102.273,741.732,114.872,19.146,48.997,76.159,133.363,115.065,42.018,295.739,139.675,98.673,40.043,168.241,70.825,771.249,130.835,44.79,32.027,400.996,213.812,29.964,166.88,64.715
2012-08-06,2689.889,2008.427,246.187,50.208,222.833,69.182,19.181,102.399,47.0,25.363,116.405,64.412,262.091,31.554,34.904,143.812,191.518,69.877,231.502,89.556,102.288,741.788,114.878,19.148,48.999,76.159,133.379,115.067,42.017,295.73,139.674,98.673,40.041,168.235,70.825,771.24,130.809,44.79,32.027,400.991,213.827,29.964,166.883,64.716
2012-08-07,2690.055,2008.431,246.19,50.208,222.835,69.182,19.182,102.4,47.0,25.363,116.421,64.413,262.101,31.558,34.909,143.813,191.531,69.878,231.522,89.561,102.297,741.993,114.879,19.148,49.002,76.165,133.385,115.067,42.014,295.725,139.674,98.673,40.039,168.23,70.825,771.235,130.8,44.79,32.026,400.987,213.832,29.965,166.884,64.716
2012-08-08,2690.507,2008.438,246.265,50.208,222.837,69.183,19.182,102.401,47.0,25.363,116.422,64.413,262.104,31.558,34.91,143.814,191.562,69.879,231.536,89.564,102.326,742.041,114.882,19.148,49.007,76.168,133.387,115.071,42.013,295.725,139.674,98.673,40.038,168.229,70.825,771.211,130.749,44.79,32.025,400.987,213.856,29.97,166.887,64.725
2012-08-09,2691.045,2008.462,246.277,50.208,222.838,69.183,19.182,102.401,47.0,25.364,116.431,64.415,262.108,31.562,34.911,143.815,191.566,69.884,231.56,89.566,102.345,742.158,114.883,19.149,49.009,76.169,133.393,115.076,42.012,295.724,139.673,98.673,40.033,168.223,70.825,771.208,130.725,44.789,32.025,400.978,213.865,29.972,166.902,64.726
2012-08-10,2691.052,2008.473,246.28,50.208,222.839,69.184,19.182,102.403,47.0,25.364,116.437,64.419,262.118,31.564,34.915,143.82,191.567,69.886,231.581,89.576,102.348,742.236,114.884,19.15,49.018,76.173,133.403,115.078,42.009,295.716,139.673,98.672,40.033,168.223,70.825,771.201,130.691,44.789,32.023,400.966,213.87,29.975,166.918,64.739
2012-08-11,2691.068,2008.478,246.315,50.209,222.839,69.184,19.183,102.403,47.0,25.365,116.457,64.419,262.12,31.567,34.915,143.82,191.612,69.891,231.611,89.58,102.358,742.236,114.888,19.15,49.022,76.178,133.412,115.083,42.008,295.711,139.672,98.671,40.033,168.217,70.825,771.185,130.685,44.789,32.023,400.966,213.926,29.981,166.924,64.751
2012-08-12,2691.146,2008.479,246.317,50.209,222.839,69.184,19.183,102.403,47.0,25.367,116.458,64.42,262.12,31.571,34.919,143.821,191.618,69.903,231.669,89.584,102.367,742.245,114.889,19.151,49.024,76.178,133.415,115.083,42.007,295.692,139.669,98.669,40.031,168.215,70.824,771.18,130.676,44.789,32.022,400.962,213.933,29.982,166.935,64.752
2012-08-13,2691.898,2008.494,246.325,50.209,222.84,69.184,19.183,102.404,47.0,25.368,116.462,64.421,262.12,31.571,34.919,143.823,191.645,69.908,231.671,89.587,102.377,742.296,114.891,19.151,49.024,76.178,133.416,115.086,42.006,295.685,139.668,98.668,40.028,168.21,70.824,771.175,130.673,44.789,32.022,400.953,213.936,29.983,166.937,64.768
2012-08-14,2692.424,2008.508,246.331,50.209,222.84,69.184,19.183,102.405,47.0,25.368,116.462,64.422,262.14,31.576,34.92,143.83,191.675,69.912,231.677,89.593,102.382,742.303,114.906,19.151,49.025,76.181,133.421,115.086,42.006,295.667,139.666,98.668,40.026,168.209,70.824,771.174,130.617,44.789,32.022,400.948,213.938,29.984,166.94,64.769
2012-08-15,2692.769,2008.514,246.34,50.209,222.84,69.185,19.183,102.408,47.0,25.369,116.464,64.424,262.145,31.579,34.921,143.831,191.675,69.92,231.684,89.594,102.391,742.312,114.908,19.151,49.027,76.187,133.425,115.087,42.006,295.664,139.664,98.668,40.026,168.208,70.824,771.151,130.581,44.789,32.021,400.944,213.939,29.987,166.941,64.777
2012-08-16,2692.782,2008.542,246.368,50.209,222.84,69.185,19.184,102.409,47.0,25.369,116.467,64.433,262.146,31.582,34.922,143.834,191.675,69.93,231.689,89.594,102.398,742.357,114.908,19.151,49.029,76.195,133.426,115.089,42.004,295.66,139.663,98.668,40.025,168.205,70.824,771.145,130.58,44.788,32.02,400.943,213.941,29.99,166.946,64.779
2012-08-17,2693.514,2008.542,246.388,50.209,222.844,69.186,19.185,102.41,47.0,25.369,116.467,64.437,262.167,31.582,34.922,143.834,191.691,69.93,231.712,89.604,102.399,742.484,114.909,19.152,49.031,76.197,133.432,115.089,42.004,295.658,139.663,98.667,40.024,168.205,70.824,771.13,130.575,44.787,32.02,400.938,213.949,29.991,166.971,64.781
2012-08-18,2693.514,2008.544,246.393,50.209,222.844,69.186,19.185,102.419,47.0,25.372,116.477,64.444,262.171,31.585,34.926,143.834,191.717,69.934,231.714,89.615,102.401,742.527,114.91,19.153,49.038,76.197,133.436,115.09,42.002,295.657,139.662,98.666,40.023,168.203,70.823,771.13,130.575,44.787,32.019,400.938,213.958,29.993,166.984,64.785
2012-08-19,2693.559,2008.544,246.395,50.21,222.845,69.187,19.185,102.42,47.0,25.372,116.487,64.445,262.172,31.588,34.927,143.84,191.764,69.937,231.722,89.617,102.401,742.546,114.911,19.155,49.039,76.199,133.451,115.09,42.002,295.655,139.661,98.666,40.018,168.199,70.823,771.092,130.528,44.787,32.016,400.931,213.968,30.005,166.986,64.791
2012-08-20,2694.248,2008.553,246.406,50.21,222.846,69.187,19.185,102.421,47.0,25.372,116.489,64.445,262.175,31.589,34.928,143.841,191.795,69.956,231.746,89.63,102.409,742.618,114.923,19.156,49.045,76.2,133.452,115.091,42.001,295.655,139.66,98.666,40.018,168.198,70.823,771.078,130.516,44.787,32.016,400.922,214.037,30.007,166.996,64.792
